Customer_ID,Join_Date,Tenure_Months,Churn_Flag,Churn_Date,Customer_Segment,Region,Contract_Type,Payment_Method,Monthly_Charges,Usage_Score,Support_Tickets,Satisfaction_Score
CUST00298,2021-06-04,1,Yes,2023-02-21,Retail,West,Quarterly,UPI,537.58,78,3,1
CUST00299,2022-05-05,26,No,,Retail,West,Quarterly,Debit Card,769.75,72,1,3
CUST00300,2023-02-24,12,No,,Retail,East,Monthly,UPI,1034.33,71,2,3
CUST00301,2024-02-02,38,No,,Retail,North,Quarterly,Debit Card,470.15,39,0,3
CUST00302,2021-09-03,21,Yes,2022-12-27,SME,East,Annual,UPI,600.56,14,0,5
CUST00303,2024-04-14,41,Yes,2024-05-17,Retail,West,Quarterly,UPI,744.9,8,2,5
CUST00304,2023-11-29,13,No,,Retail,North,Monthly,UPI,554.63,60,0,5
CUST00305,2023-01-29,12,No,,Retail,South,Annual,Credit Card,697.51,46,0,1
CUST00306,2022-06-22,13,No,,Retail,South,Monthly,UPI,819.9,74,1,2
CUST00307,2023-07-10,18,No,,Retail,North,Annual,Debit Card,689.37,91,4,3
CUST00308,2022-02-12,19,No,,Retail,West,Quarterly,UPI,326.96,96,2,5
CUST00309,2022-06-09,19,No,,Retail,North,Quarterly,Credit Card,528.49,78,3,1
CUST00310,2023-04-08,6,No,,SME,East,Quarterly,UPI,424.06,98,0,4
CUST00311,2023-06-22,7,No,,Retail,West,Monthly,Debit Card,355.24,71,0,3
CUST00312,2021-02-05,7,Yes,2021-06-11,Retail,East,Quarterly,Credit Card,897.42,15,1,4
CUST00313,2022-11-16,28,No,,Retail,North,Quarterly,UPI,602.63,79,2,4
CUST00314,2021-01-20,28,No,,Retail,South,Monthly,UPI,396.99,13,2,2
CUST00315,2021-11-17,19,No,,SME,North,Quarterly,UPI,892.64,26,3,2
CUST00316,2022-05-27,16,Yes,2023-09-27,Retail,North,Quarterly,Debit Card,780.68,35,1,4
CUST00317,2022-02-04,17,No,,Retail,West,Monthly,Credit Card,312.01,45,1,2
CUST00318,2022-10-16,22,Yes,2023-02-06,Retail,South,Monthly,Debit Card,726.08,33,1,4
CUST00319,2023-08-30,19,Yes,2025-10-21,SME,South,Monthly,Debit Card,784.56,85,2,2
CUST00320,2022-04-16,29,No,,Corporate,East,Monthly,Debit Card,470.98,63,2,5
CUST00321,2024-03-12,19,No,,Retail,East,Monthly,Debit Card,508.96,68,2,2
CUST00322,2024-01-21,47,No,,Retail,West,Annual,UPI,716.18,84,2,2
CUST00323,2023-04-14,35,No,,Corporate,South,Quarterly,Debit Card,801.58,51,3,1
CUST00324,2022-12-28,47,No,,SME,North,Annual,Credit Card,695.1,82,1,3
CUST00325,2023-05-04,25,No,,Retail,South,Quarterly,Credit Card,250.0,89,1,4
CUST00326,2021-02-20,20,Yes,2021-07-27,Retail,South,Monthly,UPI,393.59,26,4,3
CUST00327,2022-07-29,37,Yes,2022-12-01,Retail,West,Monthly,Credit Card,666.01,24,3,4
CUST00328,2024-02-23,19,No,,Retail,North,Quarterly,Credit Card,259.69,60,1,3
CUST00329,2021-05-30,42,No,,Retail,North,Quarterly,UPI,704.97,29,0,1
CUST00330,2021-11-10,13,No,,SME,West,Monthly,Credit Card,456.84,41,2,3
CUST00331,2022-07-24,47,Yes,2024-07-15,SME,South,Monthly,Debit Card,756.91,78,3,3
CUST00332,2021-11-01,12,No,,Corporate,North,Monthly,Debit Card,819.0,57,2,2
CUST00333,2022-11-13,15,Yes,2023-04-03,Retail,East,Annual,Credit Card,820.76,37,3,1
CUST00334,2023-04-18,4,No,,Retail,South,Quarterly,Debit Card,250.0,47,0,2
CUST00335,2023-12-14,15,No,,Retail,West,Annual,Credit Card,512.18,54,1,5
CUST00336,2023-09-30,17,No,,Retail,East,Quarterly,Credit Card,761.33,68,5,4
CUST00337,2022-03-20,27,Yes,2023-08-04,Corporate,North,Monthly,UPI,549.21,51,2,1
CUST00338,2022-09-05,11,Yes,2024-06-28,Corporate,East,Quarterly,Debit Card,1035.39,98,2,1
CUST00339,2023-09-20,23,No,,SME,East,Quarterly,Credit Card,846.9,77,3,3
CUST00340,2021-09-21,15,No,,SME,East,Monthly,Debit Card,756.65,7,2,2
CUST00341,2023-12-13,31,No,,Retail,South,Annual,UPI,350.83,84,2,4
CUST00342,2023-10-01,26,No,,SME,South,Monthly,UPI,655.09,6,1,1
CUST00343,2021-01-05,7,Yes,2021-11-03,Retail,West,Annual,Credit Card,370.99,73,0,5
CUST00344,2024-02-01,13,No,,Corporate,North,Monthly,Debit Card,702.93,97,4,2
CUST00345,2023-02-13,13,No,,SME,North,Annual,Credit Card,638.07,43,3,3
CUST00346,2023-05-27,20,No,,Retail,West,Annual,UPI,802.47,81,1,3
CUST00347,2023-09-19,34,No,,SME,East,Quarterly,UPI,758.79,34,1,5
CUST00348,2023-06-03,10,No,,SME,South,Annual,Debit Card,357.35,94,3,5
CUST00349,2021-02-16,37,No,,Retail,East,Quarterly,Debit Card,737.93,68,2,5
CUST00350,2023-05-17,27,Yes,2024-08-06,Retail,West,Monthly,UPI,600.51,59,3,2
CUST00351,2023-04-03,34,Yes,2024-06-22,Retail,South,Annual,Debit Card,439.45,31,0,1
CUST00352,2023-07-25,36,No,,Retail,South,Monthly,UPI,586.66,20,3,2
CUST00353,2022-10-18,16,No,,SME,North,Monthly,UPI,589.78,48,2,1
CUST00354,2021-09-26,21,No,,Retail,South,Annual,Debit Card,816.59,63,2,2
CUST00355,2022-01-05,16,No,,SME,West,Quarterly,Debit Card,841.09,96,4,3
CUST00356,2022-09-28,17,No,,Retail,South,Annual,Credit Card,727.7,40,3,4
CUST00357,2024-02-04,15,No,,SME,North,Quarterly,Credit Card,808.73,72,1,2
CUST00358,2022-10-19,13,Yes,2024-05-07,Corporate,North,Quarterly,Credit Card,651.23,31,0,1
CUST00359,2021-04-30,33,No,,SME,North,Monthly,UPI,516.74,18,2,2
CUST00360,2023-04-11,5,No,,SME,North,Monthly,UPI,923.92,95,2,1
CUST00361,2023-12-18,27,No,,SME,West,Quarterly,UPI,902.42,31,0,3
CUST00362,2023-01-11,1,No,,Retail,West,Monthly,Credit Card,849.5,43,1,1
CUST00363,2021-04-27,44,Yes,2022-11-03,Corporate,South,Monthly,Credit Card,1060.68,77,2,5
CUST00364,2023-03-02,30,Yes,2023-07-19,Corporate,South,Monthly,UPI,577.02,25,0,3
CUST00365,2024-02-25,23,No,,Retail,South,Quarterly,Credit Card,723.21,42,2,5
CUST00366,2023-10-10,15,No,,Retail,South,Monthly,Credit Card,483.83,19,1,3
CUST00367,2023-12-18,36,Yes,2024-11-17,Retail,East,Quarterly,Credit Card,722.03,68,1,4
CUST00368,2022-09-26,19,No,,Retail,South,Monthly,UPI,815.76,54,2,1
CUST00369,2022-05-28,30,No,,Corporate,South,Monthly,UPI,391.63,26,3,5
CUST00370,2023-03-13,16,No,,Retail,East,Quarterly,Debit Card,444.18,20,2,1
CUST00371,2024-01-25,18,No,,SME,East,Monthly,Debit Card,578.11,13,3,4
CUST00372,2024-02-16,26,Yes,2024-04-15,Retail,East,Quarterly,Credit Card,921.58,24,1,5
CUST00373,2022-07-14,17,Yes,2023-11-25,Corporate,East,Monthly,Credit Card,902.25,99,1,3
CUST00374,2022-05-03,11,No,,SME,East,Monthly,Debit Card,691.54,52,0,5
CUST00375,2023-06-16,45,Yes,2023-08-06,Corporate,South,Annual,UPI,633.96,68,3,2
CUST00376,2022-12-05,29,Yes,2023-12-08,Corporate,North,Quarterly,Credit Card,658.4,14,3,3
CUST00377,2022-08-04,9,No,,SME,South,Monthly,Credit Card,767.09,88,2,1
CUST00378,2023-03-01,17,No,,Retail,South,Monthly,UPI,994.38,94,0,3
CUST00379,2023-05-11,27,No,,Retail,North,Monthly,Credit Card,693.8,95,2,5
CUST00380,2021-09-04,37,No,,SME,South,Quarterly,UPI,394.87,92,1,3
CUST00381,2024-01-05,22,Yes,2025-10-09,SME,South,Annual,Debit Card,471.38,81,3,3
CUST00382,2021-06-03,8,No,,Retail,North,Quarterly,UPI,685.94,30,0,1
CUST00383,2023-09-24,3,No,,Retail,South,Monthly,Debit Card,487.35,98,0,4
CUST00384,2024-01-15,38,No,,SME,North,Annual,Credit Card,666.13,63,2,5
CUST00385,2022-11-28,35,No,,Retail,South,Monthly,Credit Card,696.06,14,1,4
CUST00386,2023-12-29,32,No,,SME,East,Monthly,Credit Card,540.08,85,4,5
CUST00387,2023-12-07,8,No,,Retail,North,Annual,Credit Card,608.54,89,2,2
CUST00388,2023-10-06,44,No,,Retail,South,Monthly,UPI,883.53,39,2,4
CUST00389,2021-04-04,27,No,,Retail,East,Monthly,UPI,437.94,52,3,3
CUST00390,2023-08-16,32,No,,SME,West,Quarterly,UPI,250.0,54,1,4
CUST00391,2023-10-09,36,Yes,2025-12-18,Retail,West,Annual,Debit Card,812.34,55,1,4
CUST00392,2022-03-29,34,Yes,2022-07-08,SME,South,Monthly,Credit Card,681.48,26,3,4
CUST00393,2023-07-01,25,Yes,2025-10-20,Retail,South,Quarterly,Debit Card,838.4,5,1,2
CUST00394,2021-08-06,31,No,,Corporate,South,Annual,Debit Card,612.06,40,0,4
CUST00395,2022-04-19,42,No,,SME,West,Monthly,UPI,1035.98,73,0,5
CUST00396,2022-03-08,47,No,,Retail,North,Monthly,Debit Card,521.06,68,2,1
CUST00397,2021-12-07,13,No,,Corporate,East,Monthly,Credit Card,568.15,11,0,4
CUST00398,2022-07-05,15,No,,Retail,West,Quarterly,Credit Card,727.39,93,1,3
CUST00399,2021-12-23,13,No,,Retail,East,Monthly,Credit Card,842.65,54,1,4
CUST00400,2021-01-23,33,No,,Retail,South,Monthly,Debit Card,735.0,19,0,1
CUST00401,2022-06-06,31,No,,SME,West,Annual,Credit Card,526.23,60,3,1
CUST00402,2024-01-29,25,No,,Retail,North,Monthly,Debit Card,650.13,90,2,3
CUST00403,2023-03-13,40,Yes,2023-08-05,Corporate,West,Quarterly,Debit Card,769.23,8,0,5
CUST00404,2023-02-01,23,Yes,2023-11-13,SME,East,Monthly,Credit Card,712.08,65,1,4
CUST00405,2022-03-18,38,No,,Retail,East,Monthly,Debit Card,924.28,56,3,5
CUST00406,2023-02-08,3,No,,Retail,North,Monthly,Debit Card,450.06,12,2,3
CUST00407,2023-10-13,16,Yes,2025-03-12,SME,West,Monthly,Credit Card,664.84,36,1,3
CUST00408,2022-05-31,2,No,,SME,West,Monthly,Debit Card,529.3,82,1,5
CUST00409,2023-11-06,23,No,,SME,East,Monthly,Credit Card,755.92,26,2,5
CUST00410,2023-03-03,34,No,,Retail,South,Quarterly,UPI,397.94,8,0,2
CUST00411,2021-12-02,30,No,,Retail,West,Quarterly,Debit Card,526.71,76,2,1
CUST00412,2021-09-15,47,No,,Retail,South,Monthly,UPI,498.16,36,1,2
CUST00413,2022-05-12,10,No,,Retail,North,Annual,UPI,716.74,88,2,5
CUST00414,2023-06-15,1,No,,Retail,East,Quarterly,UPI,366.4,13,2,3
CUST00415,2021-06-09,22,No,,Corporate,West,Monthly,Debit Card,974.2,13,3,3
CUST00416,2023-05-02,47,No,,SME,East,Monthly,Credit Card,1051.89,12,3,5
CUST00417,2022-11-21,33,Yes,2025-04-10,SME,South,Annual,Debit Card,642.18,76,2,1
CUST00418,2022-01-15,25,No,,Retail,West,Quarterly,UPI,662.27,66,6,4
CUST00419,2023-08-15,22,No,,SME,West,Monthly,Debit Card,851.83,27,0,4
CUST00420,2022-11-22,16,Yes,2023-04-14,Retail,East,Monthly,Credit Card,879.62,91,1,2
CUST00421,2024-04-06,30,No,,Retail,East,Annual,Debit Card,589.63,56,1,3
CUST00422,2023-12-03,18,Yes,2025-06-24,SME,East,Quarterly,UPI,651.59,17,0,2
CUST00423,2021-10-12,24,Yes,2023-10-05,Retail,North,Annual,Credit Card,587.13,44,3,2
CUST00424,2022-02-01,5,No,,Retail,North,Monthly,UPI,630.16,99,1,4
CUST00425,2021-01-12,37,Yes,2021-08-15,SME,North,Monthly,Debit Card,678.21,65,0,2
CUST00426,2022-05-14,23,Yes,2024-10-12,Corporate,East,Monthly,Debit Card,566.41,30,4,5
CUST00427,2023-01-24,42,No,,Retail,West,Annual,Credit Card,524.3,93,5,5
CUST00428,2021-02-04,27,No,,SME,East,Quarterly,Credit Card,569.5,74,3,2
CUST00429,2022-12-28,12,No,,Corporate,East,Monthly,Credit Card,867.86,5,1,4
CUST00430,2023-04-29,10,Yes,2025-09-07,Retail,North,Quarterly,Debit Card,702.16,35,3,3
CUST00431,2021-03-31,34,Yes,2023-06-01,Corporate,West,Monthly,Debit Card,974.24,76,2,4
CUST00432,2023-02-15,33,No,,Retail,East,Monthly,Debit Card,282.46,28,4,3
CUST00433,2022-08-28,16,No,,Retail,East,Quarterly,UPI,480.95,73,1,2
CUST00434,2023-08-28,29,No,,Retail,South,Quarterly,Debit Card,718.33,11,4,2
CUST00435,2023-10-19,18,No,,Retail,South,Quarterly,UPI,755.55,34,2,3
CUST00436,2022-02-22,27,No,,SME,South,Annual,Credit Card,952.98,58,3,4
CUST00437,2021-04-25,7,No,,Retail,East,Annual,UPI,617.04,81,3,5
CUST00438,2022-09-09,36,Yes,2023-04-08,SME,South,Quarterly,UPI,743.8,13,4,4
CUST00439,2023-04-06,27,Yes,2024-04-23,SME,North,Monthly,Credit Card,381.23,94,1,1
CUST00440,2024-01-04,10,No,,Retail,South,Monthly,UPI,623.18,80,1,2
CUST00441,2022-02-17,10,No,,Retail,South,Annual,Credit Card,1077.41,28,1,3
CUST00442,2022-12-30,11,Yes,2023-06-21,SME,South,Monthly,UPI,668.9,87,1,4
CUST00443,2023-10-18,30,No,,Retail,North,Monthly,Debit Card,487.21,83,1,3
CUST00444,2023-01-31,3,Yes,2024-06-30,SME,West,Quarterly,Credit Card,940.91,31,4,3
CUST00445,2022-11-07,29,No,,SME,North,Monthly,Credit Card,676.43,6,2,2
CUST00446,2022-04-02,14,Yes,2022-11-23,SME,South,Annual,Debit Card,422.71,89,2,2
CUST00447,2023-07-09,13,No,,Retail,North,Annual,Credit Card,954.28,70,2,5
CUST00448,2021-07-11,19,Yes,2022-04-18,Retail,West,Quarterly,Debit Card,397.31,84,1,5
CUST00449,2023-01-09,25,No,,Retail,East,Quarterly,UPI,960.65,14,4,4
CUST00450,2024-01-28,10,No,,Retail,West,Monthly,Debit Card,407.5,23,1,3
CUST00451,2023-09-05,15,No,,Corporate,West,Quarterly,Debit Card,706.25,56,0,5
CUST00452,2023-10-06,28,No,,SME,North,Quarterly,Credit Card,799.47,14,3,3
CUST00453,2021-04-06,40,Yes,2022-07-28,Corporate,South,Monthly,Credit Card,549.32,68,1,4
CUST00454,2022-10-25,38,Yes,2025-04-04,Retail,North,Annual,Credit Card,629.27,69,5,3
CUST00455,2021-02-06,7,No,,Corporate,South,Annual,UPI,503.74,60,3,1
CUST00456,2021-10-06,14,Yes,2022-04-25,SME,South,Annual,UPI,395.18,24,0,4
CUST00457,2021-08-05,30,No,,Retail,West,Annual,UPI,432.81,41,2,1
CUST00458,2023-05-17,40,Yes,2025-04-28,Retail,West,Annual,Debit Card,849.17,65,4,3
CUST00459,2023-05-23,12,No,,Corporate,North,Quarterly,Debit Card,945.56,51,2,4
CUST00460,2021-03-03,28,Yes,2021-11-28,Retail,East,Quarterly,Credit Card,703.18,75,2,5
CUST00461,2022-08-19,14,No,,Corporate,East,Annual,Debit Card,986.24,8,0,4
CUST00462,2022-12-30,1,No,,SME,West,Annual,UPI,969.04,52,1,1
CUST00463,2022-02-01,4,No,,SME,West,Quarterly,UPI,1043.36,27,1,4
CUST00464,2022-11-30,18,No,,Retail,North,Monthly,Credit Card,870.9,78,1,3
CUST00465,2023-11-09,36,No,,Retail,West,Quarterly,Debit Card,1047.25,73,3,1
CUST00466,2021-06-26,32,Yes,2022-06-27,Corporate,West,Monthly,UPI,418.7,98,3,3
CUST00467,2022-01-31,28,No,,Retail,South,Annual,Debit Card,878.95,32,1,4
CUST00468,2022-03-21,28,Yes,2024-05-12,Retail,South,Quarterly,Credit Card,453.46,64,0,4
CUST00469,2021-03-17,38,Yes,2021-07-04,Retail,East,Quarterly,Debit Card,1035.46,9,2,3
CUST00470,2021-09-22,32,Yes,2023-11-29,Retail,North,Annual,Debit Card,350.89,86,1,2
CUST00471,2022-03-31,8,No,,Corporate,North,Quarterly,Debit Card,1055.36,47,2,3
CUST00472,2022-12-19,25,No,,Retail,South,Monthly,Credit Card,679.51,59,2,3
CUST00473,2023-01-05,47,No,,Retail,South,Monthly,UPI,947.71,43,4,5
CUST00474,2023-05-01,20,No,,SME,East,Monthly,UPI,651.43,88,1,5
CUST00475,2021-05-24,33,No,,Retail,North,Annual,UPI,562.69,63,2,1
CUST00476,2023-06-04,30,No,,Retail,South,Monthly,Credit Card,479.54,43,0,1
CUST00477,2023-12-29,37,Yes,2024-09-30,Retail,West,Annual,Credit Card,860.58,62,1,4
CUST00478,2024-01-28,16,No,,Corporate,East,Quarterly,UPI,807.22,52,3,2
CUST00479,2022-01-31,25,No,,Retail,South,Annual,UPI,540.7,94,2,2
CUST00480,2023-11-15,38,No,,Retail,West,Monthly,Debit Card,852.57,97,1,1
CUST00481,2023-08-06,42,Yes,2025-02-27,SME,West,Annual,Credit Card,330.19,24,0,2
CUST00482,2023-06-10,10,No,,SME,West,Quarterly,Credit Card,672.32,34,2,2
CUST00483,2024-03-20,5,No,,Retail,West,Annual,Debit Card,968.14,32,1,2
CUST00484,2024-03-13,8,No,,SME,West,Annual,UPI,766.24,80,1,3
CUST00485,2022-07-23,33,No,,SME,North,Quarterly,Credit Card,300.63,60,1,1
CUST00486,2023-11-29,37,No,,Retail,East,Annual,Credit Card,317.46,19,3,1
CUST00487,2021-04-19,1,No,,Retail,South,Monthly,Debit Card,250.0,21,1,4
CUST00488,2023-12-02,31,No,,SME,East,Monthly,Debit Card,887.22,96,3,5
CUST00489,2023-07-24,7,No,,SME,South,Quarterly,Credit Card,424.9,12,1,5
CUST00490,2022-02-02,47,No,,Retail,East,Annual,Credit Card,875.31,68,1,1
CUST00491,2022-09-26,23,Yes,2023-02-25,Retail,East,Quarterly,Credit Card,764.41,24,2,2
CUST00492,2024-03-02,24,No,,Retail,East,Quarterly,UPI,520.83,25,0,2
CUST00493,2024-04-01,14,No,,Corporate,North,Monthly,Debit Card,804.8,34,4,3
CUST00494,2023-01-03,23,No,,Retail,North,Quarterly,Credit Card,396.92,17,1,5
CUST00495,2021-08-23,9,No,,Retail,North,Annual,UPI,539.46,44,2,2
CUST00496,2022-10-20,8,Yes,2024-10-22,Corporate,East,Quarterly,UPI,370.45,86,1,3
CUST00497,2023-01-21,8,No,,Corporate,West,Quarterly,Credit Card,498.74,17,2,4
CUST00498,2022-08-11,3,Yes,2023-10-21,SME,North,Quarterly,Debit Card,717.5,68,2,2
CUST00499,2023-10-30,32,Yes,2025-05-20,Retail,West,Monthly,Debit Card,554.72,27,2,5
CUST00500,2024-01-03,4,No,,Retail,East,Quarterly,UPI,392.59,75,3,5
CUST00501,2023-08-12,38,No,,Corporate,North,Monthly,Credit Card,434.99,46,1,3
CUST00502,2022-05-07,2,Yes,2024-10-21,Retail,West,Annual,UPI,412.36,61,2,5
CUST00503,2023-07-02,9,No,,SME,West,Annual,Debit Card,656.85,31,0,5
CUST00504,2024-04-12,46,No,,Retail,West,Monthly,Credit Card,563.19,48,2,5
CUST00505,2024-04-06,1,Yes,2025-12-18,Retail,West,Quarterly,Credit Card,496.34,51,2,5
CUST00506,2021-06-19,11,No,,SME,East,Annual,Debit Card,858.51,99,2,1
CUST00507,2023-08-04,29,No,,Retail,West,Quarterly,Credit Card,909.55,9,1,1
CUST00508,2023-03-06,26,No,,SME,South,Quarterly,Debit Card,1094.57,65,0,5
CUST00509,2022-09-26,27,Yes,2024-06-16,Retail,West,Quarterly,UPI,685.56,20,0,4
CUST00510,2021-01-29,38,No,,Retail,North,Annual,Debit Card,516.47,43,2,4
CUST00511,2024-04-03,29,No,,Corporate,South,Annual,Debit Card,629.78,28,0,1
CUST00512,2021-12-05,33,No,,Retail,West,Quarterly,Debit Card,860.58,42,3,2
CUST00513,2022-05-15,28,Yes,2024-04-11,Corporate,North,Monthly,Debit Card,619.58,82,1,2
CUST00514,2022-05-26,31,No,,Corporate,South,Quarterly,UPI,610.47,35,2,4
CUST00515,2021-08-05,19,No,,Retail,West,Monthly,Debit Card,500.26,37,1,4
CUST00516,2024-03-01,26,No,,SME,North,Monthly,Credit Card,853.82,37,2,3
CUST00517,2023-12-30,29,No,,Retail,South,Annual,UPI,869.93,74,3,4
CUST00518,2022-03-21,11,Yes,2023-08-06,SME,North,Monthly,Credit Card,654.75,41,1,1
CUST00519,2023-05-26,41,Yes,2025-02-13,SME,West,Quarterly,Debit Card,846.06,15,0,5
CUST00520,2021-06-16,32,No,,SME,West,Quarterly,Credit Card,479.51,25,2,2
CUST00521,2021-04-01,21,No,,Retail,West,Quarterly,Credit Card,435.87,96,3,5
CUST00522,2022-12-15,38,No,,Retail,East,Quarterly,Credit Card,698.77,81,3,4
CUST00523,2021-02-08,34,No,,Corporate,West,Quarterly,Credit Card,860.45,79,0,2
CUST00524,2024-02-24,40,Yes,2026-08-04,SME,North,Annual,Debit Card,674.74,90,0,5
CUST00525,2021-06-22,22,No,,Corporate,North,Monthly,UPI,454.71,30,0,4
CUST00526,2022-10-15,27,No,,Retail,East,Annual,UPI,358.44,74,1,5
CUST00527,2023-01-24,8,No,,Retail,South,Monthly,Debit Card,596.43,73,5,3
CUST00528,2023-12-18,40,No,,SME,North,Quarterly,Credit Card,558.53,86,2,4
CUST00529,2022-04-21,46,No,,Corporate,North,Monthly,Debit Card,992.43,31,1,5
CUST00530,2022-04-01,31,Yes,2024-04-28,SME,East,Annual,UPI,793.26,87,0,2
CUST00531,2023-04-09,1,No,,Retail,South,Quarterly,Credit Card,435.27,43,1,1
CUST00532,2023-06-14,39,No,,Retail,East,Annual,Debit Card,764.98,98,1,2
CUST00533,2023-10-22,34,No,,Retail,South,Quarterly,UPI,764.84,5,1,2
CUST00534,2022-01-22,47,No,,Corporate,West,Annual,Debit Card,481.6,86,3,4
CUST00535,2021-12-14,24,No,,Retail,South,Quarterly,UPI,529.37,49,1,4
CUST00536,2021-07-09,28,No,,SME,South,Monthly,Debit Card,513.34,83,3,1
CUST00537,2022-05-20,4,No,,Retail,West,Quarterly,Debit Card,844.41,99,1,4
CUST00538,2023-04-04,18,Yes,2023-10-29,SME,North,Monthly,UPI,963.83,23,1,2
CUST00539,2023-07-18,29,Yes,2023-12-24,Retail,North,Monthly,Credit Card,503.1,86,1,2
CUST00540,2023-07-23,23,Yes,2024-04-30,Retail,North,Quarterly,Debit Card,459.55,90,4,1
CUST00541,2024-02-15,37,Yes,2024-05-25,SME,East,Monthly,Debit Card,250.0,98,5,2
CUST00542,2021-05-14,27,Yes,2022-06-15,SME,North,Quarterly,Debit Card,925.46,42,7,3
CUST00543,2021-02-27,16,No,,Retail,East,Annual,Credit Card,443.11,82,1,2
CUST00544,2022-11-16,45,Yes,2023-03-12,Retail,West,Monthly,Debit Card,279.77,97,2,1
CUST00545,2022-11-03,27,No,,SME,South,Monthly,UPI,459.41,58,2,3
CUST00546,2021-06-22,9,No,,Retail,West,Quarterly,Debit Card,828.99,7,0,1
CUST00547,2023-03-26,5,No,,Retail,East,Monthly,UPI,626.0,48,1,2
CUST00548,2024-03-18,8,No,,Retail,South,Monthly,Credit Card,500.37,82,1,2
CUST00549,2021-03-21,18,No,,Corporate,West,Quarterly,Debit Card,683.61,13,3,3
CUST00550,2023-06-05,35,No,,Retail,East,Monthly,Credit Card,250.0,56,2,3
CUST00551,2021-07-22,6,No,,SME,South,Quarterly,Credit Card,658.27,59,3,1
CUST00552,2023-02-03,43,No,,SME,North,Monthly,Credit Card,484.53,27,4,2
CUST00553,2021-02-16,23,No,,Corporate,East,Monthly,UPI,927.72,25,1,3
CUST00554,2024-03-12,46,No,,Corporate,North,Quarterly,Debit Card,669.53,31,3,4
CUST00555,2022-10-18,26,No,,Corporate,East,Quarterly,UPI,333.63,87,4,2
CUST00556,2022-04-16,39,No,,Retail,West,Quarterly,Debit Card,676.82,48,1,2
CUST00557,2023-08-29,24,No,,Retail,North,Monthly,Debit Card,888.29,67,2,3
CUST00558,2023-11-02,10,No,,Corporate,South,Annual,Debit Card,377.86,31,2,3
CUST00559,2023-01-06,15,No,,Retail,South,Quarterly,Credit Card,638.41,62,2,2
CUST00560,2023-02-23,38,No,,Retail,West,Monthly,Debit Card,669.78,8,6,5
CUST00561,2023-08-26,20,No,,Corporate,East,Monthly,UPI,497.82,89,0,3
CUST00562,2021-12-24,29,No,,Retail,North,Monthly,UPI,542.58,61,2,3
CUST00563,2023-08-30,6,No,,Retail,East,Monthly,Debit Card,489.64,12,4,2
CUST00564,2022-10-30,9,No,,Retail,West,Annual,Debit Card,613.44,22,4,1
CUST00565,2022-01-08,5,Yes,2024-06-16,Corporate,North,Quarterly,UPI,597.27,51,3,2
CUST00566,2023-10-29,39,No,,SME,South,Quarterly,Credit Card,568.32,44,1,5
CUST00567,2024-02-20,19,No,,Corporate,East,Monthly,UPI,820.22,46,2,5
CUST00568,2022-11-07,5,No,,Retail,North,Quarterly,Credit Card,641.41,97,1,4
CUST00569,2021-03-31,20,No,,Retail,East,Monthly,UPI,353.83,72,2,3
CUST00570,2022-11-29,11,No,,Retail,North,Quarterly,Debit Card,666.64,96,4,1
CUST00571,2022-06-24,27,No,,Retail,North,Monthly,Debit Card,272.84,42,1,3
CUST00572,2023-01-02,29,No,,Retail,West,Quarterly,Debit Card,621.38,74,1,1
CUST00573,2023-05-19,7,Yes,2024-12-15,SME,East,Quarterly,Credit Card,601.1,35,0,1
CUST00574,2021-02-10,3,No,,SME,West,Annual,Credit Card,835.27,8,3,1
CUST00575,2023-01-10,5,No,,Corporate,West,Quarterly,Debit Card,666.31,18,1,5
CUST00576,2022-05-17,13,No,,SME,North,Monthly,Credit Card,575.82,94,0,2
CUST00577,2023-08-17,16,No,,Retail,East,Annual,Debit Card,399.89,12,5,2
CUST00578,2024-03-14,12,Yes,2025-12-09,Retail,North,Quarterly,Credit Card,685.81,5,1,3
CUST00579,2023-07-18,39,No,,Retail,North,Monthly,UPI,869.76,96,3,1
CUST00580,2022-04-06,27,No,,SME,South,Monthly,Credit Card,625.97,72,4,3
CUST00581,2023-01-02,45,No,,Retail,West,Annual,UPI,250.0,73,1,4
CUST00582,2023-01-22,33,No,,Retail,South,Quarterly,Credit Card,607.66,57,2,1
CUST00583,2023-07-14,15,No,,Corporate,East,Quarterly,Credit Card,659.93,66,4,3
CUST00584,2023-06-28,21,Yes,2024-09-12,SME,North,Quarterly,Credit Card,690.43,93,0,2
CUST00585,2022-01-25,44,No,,SME,East,Quarterly,Credit Card,731.79,78,1,2
CUST00586,2023-06-02,17,Yes,2024-08-30,Retail,South,Quarterly,Credit Card,268.24,85,1,2
CUST00587,2021-09-13,37,No,,SME,South,Quarterly,Credit Card,775.12,48,0,2
CUST00588,2022-12-10,15,No,,Retail,South,Quarterly,Debit Card,734.09,58,1,4
CUST00589,2022-03-26,20,Yes,2024-03-30,SME,South,Quarterly,Debit Card,566.37,30,1,2
CUST00590,2021-01-10,19,Yes,2022-01-09,Retail,North,Quarterly,Debit Card,722.3,68,0,4
CUST00591,2023-04-04,1,Yes,2024-10-12,SME,South,Monthly,Debit Card,931.46,68,2,4
CUST00592,2023-03-09,4,No,,SME,West,Quarterly,Debit Card,1146.16,45,5,5
CUST00593,2023-05-27,3,Yes,2023-07-03,Corporate,West,Quarterly,UPI,605.28,11,1,5
CUST00594,2023-10-26,8,No,,Retail,West,Monthly,Debit Card,578.79,43,1,4
