Customer_ID,Customer_Segment,Region
CUST01176,Corporate,East
CUST01177,SME,West
CUST01178,Retail,South
CUST01179,Retail,East
CUST01180,SME,North
CUST01181,Retail,South
CUST01182,Retail,South
CUST01183,Corporate,South
CUST01184,Retail,North
CUST01185,Retail,West
CUST01186,SME,South
CUST01187,SME,West
CUST01188,Retail,South
CUST01189,Corporate,East
CUST01190,Retail,East
CUST01191,Retail,South
CUST01192,SME,South
CUST01193,SME,West
CUST01194,SME,East
CUST01195,SME,East
CUST01196,Retail,West
CUST01197,Corporate,South
CUST01198,SME,North
CUST01199,Corporate,North
CUST01200,Retail,West
CUST01201,Retail,East
CUST01202,SME,North
CUST01203,Corporate,North
CUST01204,Corporate,West
CUST01205,Retail,North
CUST01206,Corporate,West
CUST01207,Retail,North
CUST01208,Retail,West
CUST01209,Corporate,West
CUST01210,Retail,North
CUST01211,Retail,South
CUST01212,Corporate,South
CUST01213,Retail,North
CUST01214,Corporate,East
CUST01215,Retail,North
CUST01216,SME,East
CUST01217,Retail,North
CUST01218,SME,South
CUST01219,Corporate,South
CUST01220,Corporate,West
CUST01221,SME,East
CUST01222,Retail,East
CUST01223,Retail,West
CUST01224,Retail,East
CUST01225,SME,North
CUST01226,SME,North
CUST01227,SME,East
CUST01228,Corporate,East
CUST01229,SME,East
CUST01230,SME,South
CUST01231,Retail,West
CUST01232,SME,West
CUST01233,Corporate,North
CUST01234,SME,East
CUST01235,SME,South
CUST01236,Retail,West
CUST01237,SME,East
CUST01238,Retail,South
CUST01239,SME,East
CUST01240,Retail,West
CUST01241,Retail,South
CUST01242,Corporate,South
CUST01243,SME,South
CUST01244,Corporate,North
CUST01245,Corporate,North
CUST01246,SME,South
CUST01247,SME,West
CUST01248,Corporate,West
CUST01249,SME,West
CUST01250,Retail,North
CUST01251,Retail,West
CUST01252,Retail,East
CUST01253,Retail,North
CUST01254,Retail,East
CUST01255,Retail,South
CUST01256,Corporate,West
CUST01257,SME,East
CUST01258,Retail,East
CUST01259,Retail,East
CUST01260,SME,North
CUST01261,Retail,West
CUST01262,Retail,East
CUST01263,SME,West
CUST01264,Retail,East
CUST01265,SME,North
CUST01266,Retail,South
CUST01267,Retail,West
CUST01268,SME,West
CUST01269,Retail,East
CUST01270,Retail,West
CUST01271,SME,East
CUST01272,SME,North
CUST01273,Retail,South
CUST01274,Retail,East
CUST01275,Retail,West
CUST01276,Retail,South
CUST01277,Corporate,West
CUST01278,Retail,East
CUST01279,Retail,South
CUST01280,Retail,East
CUST01281,SME,West
CUST01282,Corporate,North
CUST01283,SME,North
CUST01284,Retail,North
CUST01285,Corporate,West
CUST01286,Retail,West
CUST01287,Retail,North
CUST01288,Retail,South
CUST01289,SME,South
CUST01290,Retail,West
CUST01291,Retail,South
CUST01292,Corporate,South
CUST01293,Corporate,North
CUST01294,Corporate,East
CUST01295,Retail,South
CUST01296,Retail,East
CUST01297,SME,North
CUST01298,SME,South
CUST01299,SME,South
CUST01300,Corporate,South
CUST01301,Retail,East
CUST01302,Retail,North
CUST01303,Retail,East
CUST01304,SME,West
CUST01305,Corporate,North
CUST01306,SME,East
CUST01307,SME,West
CUST01308,SME,South
CUST01309,Corporate,South
CUST01310,Corporate,South
CUST01311,Corporate,South
CUST01312,Retail,North
CUST01313,Retail,East
CUST01314,Retail,North
CUST01315,Retail,East
CUST01316,Retail,North
CUST01317,SME,South
CUST01318,SME,South
CUST01319,Corporate,South
CUST01320,Retail,East
CUST01321,Retail,West
CUST01322,SME,North
CUST01323,Retail,North
CUST01324,Retail,South
CUST01325,Retail,South
CUST01326,Retail,West
CUST01327,Corporate,East
CUST01328,SME,North
CUST01329,SME,East
CUST01330,Retail,West
CUST01331,Retail,South
CUST01332,Retail,East
CUST01333,Retail,North
CUST01334,Retail,West
CUST01335,SME,East
CUST01336,SME,East
CUST01337,SME,West
CUST01338,Retail,East
CUST01339,SME,East
CUST01340,SME,East
CUST01341,SME,South
CUST01342,Retail,West
CUST01343,Corporate,West
CUST01344,Retail,North
CUST01345,Retail,West
CUST01346,SME,South
CUST01347,Retail,South
CUST01348,Retail,East
CUST01349,Corporate,North
CUST01350,SME,North
CUST01351,Retail,West
CUST01352,SME,South
CUST01353,Retail,West
CUST01354,Retail,South
CUST01355,SME,North
CUST01356,Retail,East
CUST01357,Corporate,South
CUST01358,Retail,South
CUST01359,Corporate,West
CUST01360,SME,North
CUST01361,Retail,West
CUST01362,SME,East
CUST01363,Corporate,West
CUST01364,Retail,East
CUST01365,SME,East
CUST01366,Retail,East
CUST01367,SME,East
CUST01368,SME,West
CUST01369,Corporate,North
CUST01370,SME,South
CUST01371,Retail,West
CUST01372,Retail,South
CUST01373,SME,East
CUST01374,Retail,North
CUST01375,SME,South
CUST01376,Retail,North
CUST01377,Corporate,West
CUST01378,SME,East
CUST01379,Retail,West
CUST01380,Retail,East
CUST01381,SME,South
CUST01382,Retail,East
CUST01383,SME,West
CUST01384,SME,East
CUST01385,Retail,West
CUST01386,Retail,North
CUST01387,Retail,West
CUST01388,Retail,South
CUST01389,Retail,West
CUST01390,Retail,West
CUST01391,SME,East
CUST01392,Corporate,West
CUST01393,Corporate,North
CUST01394,Corporate,South
CUST01395,SME,West
CUST01396,Corporate,West
CUST01397,Retail,East
CUST01398,SME,South
CUST01399,SME,East
CUST01400,Corporate,East
CUST01401,Retail,East
CUST01402,SME,North
CUST01403,Retail,North
CUST01404,SME,North
CUST01405,SME,East
CUST01406,Corporate,West
CUST01407,Corporate,West
CUST01408,Retail,East
CUST01409,Retail,South
CUST01410,Corporate,West
CUST01411,Corporate,North
CUST01412,Retail,East
CUST01413,SME,South
CUST01414,SME,West
CUST01415,Corporate,North
CUST01416,SME,West
CUST01417,SME,East
CUST01418,Corporate,North
CUST01419,Retail,South
CUST01420,Corporate,East
CUST01421,Retail,West
CUST01422,SME,West
CUST01423,Corporate,South
CUST01424,SME,South
CUST01425,Retail,East
CUST01426,Retail,South
CUST01427,Retail,East
CUST01428,SME,South
CUST01429,Corporate,South
CUST01430,Corporate,South
CUST01431,SME,South
CUST01432,Retail,West
CUST01433,SME,East
CUST01434,Corporate,West
CUST01435,Retail,West
CUST01436,Corporate,East
CUST01437,Retail,East
CUST01438,Retail,South
CUST01439,Retail,West
CUST01440,Corporate,South
CUST01441,SME,North
CUST01442,Retail,North
CUST01443,Corporate,North
CUST01444,Retail,North
CUST01445,Retail,East
CUST01446,Retail,South
CUST01447,Retail,North
CUST01448,Corporate,East
CUST01449,SME,West
CUST01450,Retail,South
CUST01451,Retail,East
CUST01452,Retail,North
CUST01453,SME,South
CUST01454,Retail,North
CUST01455,Retail,South
CUST01456,SME,North
CUST01457,Retail,West
CUST01458,SME,West
CUST01459,SME,South
CUST01460,Retail,West
CUST01461,Retail,North
CUST01462,Retail,West
CUST01463,Retail,North
CUST01464,Retail,West
CUST01465,Retail,South
CUST01466,SME,North
CUST01467,SME,East
CUST01468,Retail,South
CUST01469,Retail,North
CUST01470,Corporate,South
CUST01471,Corporate,East
CUST01472,Corporate,West
CUST01473,Retail,East
CUST01474,Retail,West
CUST01475,Retail,West
CUST01476,Retail,East
CUST01477,SME,East
CUST01478,SME,East
CUST01479,Retail,East
CUST01480,Corporate,North
CUST01481,Retail,East
CUST01482,Corporate,South
CUST01483,SME,West
CUST01484,SME,West
CUST01485,SME,South
CUST01486,SME,East
CUST01487,Retail,West
CUST01488,SME,North
CUST01489,Retail,North
CUST01490,Retail,West
CUST01491,Retail,West
CUST01492,Retail,West
CUST01493,SME,South
CUST01494,SME,North
CUST01495,Retail,East
CUST01496,SME,South
CUST01497,SME,North
CUST01498,Corporate,East
CUST01499,Retail,East
CUST01500,Corporate,West
CUST01501,Retail,West
CUST01502,Corporate,South
CUST01503,Corporate,North
CUST01504,Retail,East
CUST01505,Corporate,South
CUST01506,Corporate,South
CUST01507,Retail,South
CUST01508,SME,South
CUST01509,Corporate,East
CUST01510,Retail,North
CUST01511,Corporate,South
CUST01512,Retail,West
CUST01513,SME,East
CUST01514,Retail,East
CUST01515,SME,West
CUST01516,Retail,West
CUST01517,Retail,East
CUST01518,SME,West
CUST01519,SME,North
CUST01520,Corporate,North
CUST01521,Corporate,North
CUST01522,Retail,North
CUST01523,Corporate,North
CUST01524,SME,West
CUST01525,SME,West
CUST01526,Retail,South
CUST01527,Retail,North
CUST01528,Retail,West
CUST01529,Corporate,South
CUST01530,Retail,South
CUST01531,Retail,West
CUST01532,Retail,East
CUST01533,Retail,West
CUST01534,SME,South
CUST01535,Retail,West
CUST01536,Corporate,South
CUST01537,SME,North
CUST01538,Retail,North
CUST01539,Retail,North
CUST01540,SME,West
CUST01541,Retail,North
CUST01542,Retail,North
CUST01543,SME,South
CUST01544,Retail,East
CUST01545,SME,West
CUST01546,Retail,North
CUST01547,Retail,West
CUST01548,SME,North
CUST01549,SME,West
CUST01550,SME,North
CUST01551,Retail,South
CUST01552,Corporate,South
CUST01553,SME,East
CUST01554,SME,North
CUST01555,Retail,South
CUST01556,Corporate,North
CUST01557,Corporate,South
CUST01558,SME,South
CUST01559,Retail,North
CUST01560,Retail,South
CUST01561,SME,West
CUST01562,Corporate,West
CUST01563,Retail,North
CUST01564,SME,East
CUST01565,Retail,West
CUST01566,Retail,North
CUST01567,Retail,North
CUST01568,Retail,East
CUST01569,SME,East
CUST01570,Retail,West
CUST01571,Retail,West
CUST01572,Retail,North
CUST01573,Corporate,West
CUST01574,Retail,West
CUST01575,Corporate,West
CUST01576,SME,South
CUST01577,Retail,North
CUST01578,Corporate,East
CUST01579,SME,West
CUST01580,Retail,North
CUST01581,Retail,East
CUST01582,Retail,South
CUST01583,Retail,North
CUST01584,Retail,West
CUST01585,Retail,South
CUST01586,SME,East
CUST01587,SME,North
CUST01588,Retail,East
CUST01589,Retail,East
CUST01590,Retail,West
CUST01591,Retail,West
CUST01592,SME,North
CUST01593,Retail,West
CUST01594,Retail,South
CUST01595,Corporate,North
CUST01596,SME,West
CUST01597,Corporate,East
CUST01598,SME,West
CUST01599,SME,West
CUST01600,Corporate,West
CUST01601,SME,North
CUST01602,SME,West
CUST01603,Retail,East
CUST01604,Retail,North
CUST01605,SME,South
CUST01606,SME,North
CUST01607,Retail,South
CUST01608,SME,South
CUST01609,Retail,North
CUST01610,Corporate,West
CUST01611,SME,East
CUST01612,Corporate,South
CUST01613,Retail,South
CUST01614,SME,North
CUST01615,SME,West
CUST01616,Retail,South
CUST01617,Retail,East
CUST01618,Retail,South
CUST01619,Retail,West
CUST01620,Retail,East
CUST01621,Retail,North
CUST01622,SME,West
CUST01623,Corporate,North
CUST01624,Retail,South
CUST01625,Retail,South
CUST01626,Retail,South
CUST01627,SME,North
CUST01628,Retail,North
CUST01629,SME,East
CUST01630,Corporate,East
CUST01631,Retail,South
CUST01632,Retail,North
CUST01633,Retail,South
CUST01634,SME,West
CUST01635,Retail,North
CUST01636,Retail,South
CUST01637,Retail,North
CUST01638,Retail,East
CUST01639,Corporate,West
CUST01640,SME,South
CUST01641,Retail,East
CUST01642,Retail,South
CUST01643,SME,South
CUST01644,Corporate,West
CUST01645,SME,West
CUST01646,Corporate,West
CUST01647,Retail,West
CUST01648,Retail,South
CUST01649,Corporate,West
CUST01650,Retail,South
CUST01651,Retail,North
CUST01652,SME,North
CUST01653,Retail,West
CUST01654,Retail,West
CUST01655,Corporate,North
CUST01656,Retail,East
CUST01657,SME,North
CUST01658,SME,West
CUST01659,Corporate,East
CUST01660,Retail,East
CUST01661,SME,North
CUST01662,Retail,South
CUST01663,Retail,East
CUST01664,Retail,West
CUST01665,Corporate,West
CUST01666,Retail,West
CUST01667,Retail,South
CUST01668,SME,West
CUST01669,SME,South
CUST01670,SME,East
CUST01671,SME,South
CUST01672,Corporate,North
CUST01673,Corporate,South
CUST01674,SME,North
CUST01675,Retail,East
CUST01676,Retail,South
CUST01677,SME,East
CUST01678,Retail,North
CUST01679,Corporate,East
CUST01680,SME,West
CUST01681,SME,West
CUST01682,Retail,North
CUST01683,SME,West
CUST01684,Retail,North
CUST01685,Retail,West
CUST01686,Retail,South
CUST01687,Retail,East
CUST01688,Retail,North
CUST01689,SME,South
CUST01690,Retail,West
CUST01691,SME,South
CUST01692,Retail,East
CUST01693,SME,South
CUST01694,SME,East
CUST01695,SME,North
CUST01696,Corporate,North
CUST01697,SME,East
CUST01698,Retail,West
CUST01699,Retail,South
CUST01700,Retail,North
CUST01701,Retail,West
CUST01702,SME,East
CUST01703,Corporate,North
CUST01704,SME,East
CUST01705,Retail,West
CUST01706,Corporate,West
CUST01707,Retail,North
CUST01708,Retail,South
CUST01709,Retail,West
CUST01710,Corporate,West
CUST01711,Retail,West
CUST01712,Corporate,East
CUST01713,SME,West
CUST01714,Retail,West
CUST01715,Retail,North
CUST01716,SME,East
CUST01717,SME,North
CUST01718,Retail,West
CUST01719,Corporate,East
CUST01720,Retail,South
CUST01721,Retail,South
CUST01722,SME,North
CUST01723,SME,North
CUST01724,Retail,West
CUST01725,Corporate,North
CUST01726,Corporate,East
CUST01727,SME,West
CUST01728,SME,West
CUST01729,Retail,West
CUST01730,Retail,South
CUST01731,Retail,East
CUST01732,Retail,North
CUST01733,Corporate,North
CUST01734,SME,East
CUST01735,SME,North
CUST01736,SME,North
CUST01737,Corporate,South
CUST01738,Retail,South
CUST01739,Corporate,North
CUST01740,SME,West
CUST01741,SME,South
CUST01742,Retail,East
CUST01743,Retail,West
CUST01744,Retail,North
CUST01745,Retail,East
CUST01746,Corporate,East
CUST01747,Retail,West
CUST01748,SME,North
CUST01749,Retail,West
CUST01750,Retail,East
CUST01751,Retail,North
CUST01752,SME,East
CUST01753,Corporate,North
CUST01754,Retail,South
CUST01755,Retail,West
CUST01756,SME,West
CUST01757,Retail,West
CUST01758,SME,East
CUST01759,Retail,West
CUST01760,Retail,North
CUST01761,Retail,West
CUST01762,Retail,North
CUST01763,Retail,South
CUST01764,Retail,East
CUST01765,SME,South
CUST01766,SME,East
CUST01767,Retail,East
CUST01768,SME,South
CUST01769,Corporate,South
CUST01770,SME,East
CUST01771,Retail,East
CUST01772,Retail,East
CUST01773,Corporate,South
CUST01774,Retail,West
CUST01775,Retail,South
CUST01776,SME,North
CUST01777,Corporate,South
CUST01778,SME,West
CUST01779,Retail,North
CUST01780,Retail,West
CUST01781,Corporate,North
CUST01782,Retail,South
CUST01783,Corporate,West
CUST01784,Retail,West
CUST01785,Corporate,East
CUST01786,Retail,West
CUST01787,Corporate,West
CUST01788,Retail,South
CUST01789,Retail,South
CUST01790,SME,North
CUST01791,Retail,North
CUST01792,Retail,South
CUST01793,Corporate,West
CUST01794,Retail,East
CUST01795,SME,East
CUST01796,Retail,South
CUST01797,Retail,West
CUST01798,SME,East
CUST01799,Retail,East
CUST01800,SME,North
CUST01801,SME,South
CUST01802,SME,West
CUST01803,Retail,East
CUST01804,SME,South
CUST01805,Retail,North
CUST01806,Retail,South
CUST01807,Retail,East
CUST01808,Retail,West
CUST01809,Corporate,North
CUST01810,Corporate,South
CUST01811,Retail,North
CUST01812,SME,West
CUST01813,Corporate,North
CUST01814,Retail,West
CUST01815,Corporate,South
CUST01816,Corporate,South
CUST01817,SME,North
CUST01818,Corporate,East
CUST01819,Retail,East
CUST01820,Corporate,North
CUST01821,Corporate,North
CUST01822,Retail,West
CUST01823,Retail,West
CUST01824,Retail,North
CUST01825,Retail,South
CUST01826,Corporate,West
CUST01827,SME,West
CUST01828,Retail,East
CUST01829,SME,South
CUST01830,Retail,South
CUST01831,Corporate,North
CUST01832,Corporate,East
CUST01833,Corporate,North
CUST01834,SME,East
CUST01835,Corporate,West
CUST01836,SME,South
CUST01837,SME,South
CUST01838,SME,North
CUST01839,Retail,East
CUST01840,SME,North
CUST01841,SME,South
CUST01842,Corporate,North
CUST01843,Corporate,South
CUST01844,Retail,South
CUST01845,Retail,West
CUST01846,Retail,West
CUST01847,Retail,East
CUST01848,Retail,North
CUST01849,Corporate,West
CUST01850,Retail,West
CUST01851,Corporate,West
CUST01852,Retail,North
CUST01853,Corporate,South
CUST01854,Corporate,South
CUST01855,Corporate,North
CUST01856,Retail,East
CUST01857,Retail,East
CUST01858,Corporate,South
CUST01859,Retail,East
CUST01860,Retail,South
CUST01861,Retail,West
CUST01862,SME,South
CUST01863,SME,East
CUST01864,SME,West
CUST01865,Retail,South
CUST01866,Retail,East
CUST01867,Corporate,East
CUST01868,Retail,East
CUST01869,Retail,North
CUST01870,Retail,East
CUST01871,Retail,North
CUST01872,Retail,North
CUST01873,Corporate,West
CUST01874,Corporate,North
CUST01875,Retail,North
CUST01876,Retail,East
CUST01877,SME,North
CUST01878,Corporate,North
CUST01879,Retail,South
CUST01880,Retail,West
CUST01881,SME,South
CUST01882,Retail,North
CUST01883,Retail,North
CUST01884,Retail,East
CUST01885,Retail,East
CUST01886,Retail,West
CUST01887,Corporate,South
CUST01888,SME,East
CUST01889,Retail,South
CUST01890,Retail,West
CUST01891,Retail,East
CUST01892,SME,East
CUST01893,Retail,North
CUST01894,Corporate,South
CUST01895,Retail,East
CUST01896,SME,East
CUST01897,Retail,South
CUST01898,Corporate,East
CUST01899,Retail,South
CUST01900,Retail,North
CUST01901,Retail,South
CUST01902,Retail,South
CUST01903,Retail,North
CUST01904,SME,West
CUST01905,SME,South
CUST01906,Retail,South
CUST01907,Corporate,East
CUST01908,Retail,West
CUST01909,SME,West
CUST01910,Corporate,West
CUST01911,Corporate,South
CUST01912,Retail,East
CUST01913,SME,East
CUST01914,Retail,West
CUST01915,Retail,North
CUST01916,SME,West
CUST01917,SME,East
CUST01918,Retail,South
CUST01919,Retail,West
CUST01920,Retail,North
CUST01921,SME,North
CUST01922,SME,South
CUST01923,SME,North
CUST01924,Retail,North
CUST01925,Corporate,West
CUST01926,Retail,South
CUST01927,SME,South
CUST01928,Retail,East
CUST01929,Retail,South
CUST01930,Retail,East
CUST01931,SME,South
CUST01932,SME,South
CUST01933,SME,North
CUST01934,Retail,West
CUST01935,Corporate,South
CUST01936,Retail,North
CUST01937,Retail,South
CUST01938,Retail,South
CUST01939,Retail,South
CUST01940,Retail,North
CUST01941,SME,East
CUST01942,Retail,North
CUST01943,Retail,East
CUST01944,SME,North
CUST01945,SME,West
CUST01946,Retail,South
CUST01947,Retail,North
CUST01948,Retail,East
CUST01949,Retail,South
CUST01950,Retail,East
CUST01951,Retail,East
CUST01952,SME,South
CUST01953,SME,North
CUST01954,Retail,South
CUST01955,Retail,West
CUST01956,Retail,East
CUST01957,Retail,East
CUST01958,SME,North
CUST01959,Retail,East
CUST01960,Corporate,West
CUST01961,SME,North
CUST01962,Retail,East
CUST01963,Corporate,East
CUST01964,SME,South
CUST01965,Corporate,West
CUST01966,Retail,North
CUST01967,SME,West
CUST01968,Corporate,East
CUST01969,SME,South
CUST01970,Corporate,East
CUST01971,Corporate,West
CUST01972,SME,North
CUST01973,Retail,North
CUST01974,Corporate,South
CUST01975,SME,North
CUST01976,Retail,West
CUST01977,Retail,North
CUST01978,Corporate,East
CUST01979,SME,East
CUST01980,Retail,West
CUST01981,SME,South
CUST01982,Corporate,West
CUST01983,SME,North
CUST01984,Retail,West
CUST01985,SME,North
CUST01986,Retail,West
CUST01987,SME,South
CUST01988,SME,West
CUST01989,Retail,East
CUST01990,SME,North
CUST01991,Retail,North
CUST01992,Retail,West
CUST01993,Retail,West
CUST01994,Corporate,East
CUST01995,SME,East
CUST01996,Corporate,South
CUST01997,Retail,West
CUST01998,Retail,East
CUST01999,Retail,North
CUST02000,SME,South
CUST02001,SME,East
CUST02002,Retail,South
CUST02003,SME,West
CUST02004,Retail,East
CUST02005,SME,West
CUST02006,Corporate,North
CUST02007,Retail,North
CUST02008,SME,West
CUST02009,SME,West
CUST02010,Corporate,South
CUST02011,Retail,South
CUST02012,Retail,South
CUST02013,Retail,South
CUST02014,Retail,West
CUST02015,Retail,East
CUST02016,Retail,South
CUST02017,Retail,East
CUST02018,SME,West
CUST02019,Corporate,South
CUST02020,Retail,East
CUST02021,Corporate,East
CUST02022,Retail,South
CUST02023,Retail,West
CUST02024,Corporate,South
CUST02025,Corporate,East
CUST02026,SME,East
CUST02027,Corporate,West
CUST02028,Retail,North
CUST02029,Retail,East
